ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000260378.1,0.3641112,-0.2518517,0.5260299,-0.4787783,0.6320964,NA
ENSG00000260379.1,0.4616032,-0.09639015,0.3326613,-0.2897546,0.772004,0.8670626
ENSG00000260381.2,2.429101,-0.07804134,0.2065515,-0.3778299,0.705557,0.8224044
ENSG00000260382.1,2.659397,-0.3759739,0.2209031,-1.701985,0.0887581,0.2002331
ENSG00000260385.1,0.05516725,-0.1490743,1.703173,-0.08752736,0.9302523,NA
ENSG00000260386.4,8.088027,-0.1419011,0.2529783,-0.5609221,0.5748506,0.7240991
ENSG00000260387.1,0.07232577,-0.150722,2.573816,-0.05855973,0.9533028,NA
ENSG00000260388.2,12.17549,0.2109925,0.1180932,1.78666,0.07399245,0.1750462
ENSG00000260389.1,1.926677,-0.1637582,0.2024926,-0.8087119,0.4186809,0.5923329
ENSG00000260390.1,1.280586,-0.3699127,0.413169,-0.8953061,0.3706235,0.5472866
ENSG00000260392.4,1.724044,-0.1680118,0.2572314,-0.6531541,0.5136569,0.6749196
ENSG00000260393.1,0.1056768,0.1756272,2.764785,0.06352291,0.9493501,NA
ENSG00000260394.2,8.931937,-0.285868,0.1972587,-1.449204,0.1472807,0.2893984
ENSG00000260395.1,0.5631343,0.01592577,0.3233904,0.04924627,0.960723,0.9786886
ENSG00000260398.1,10.73694,0.02191294,0.2004268,0.1093314,0.9129397,0.952865
ENSG00000260400.1,101.9648,0.004443295,0.09911158,0.04483124,0.9642418,0.9809319
ENSG00000260401.1,744.4555,0.317436,0.1639908,1.935694,0.05290523,0.1362966
ENSG00000260403.1,2.291296,-0.4396295,0.4778482,-0.9200193,0.3575627,0.5348127
ENSG00000260404.2,309.1287,0.1978707,0.1039445,1.903618,0.05695995,0.1439851
ENSG00000260405.1,0.07076278,0.004649604,1.312053,0.003543763,0.9971725,NA
ENSG00000260409.1,8.01804,-0.4652783,0.2093676,-2.222303,0.02626282,0.08006409
ENSG00000260410.2,1.862792,-0.0749289,0.2028407,-0.3693978,0.7118312,0.8263633
ENSG00000260411.4,0.2040346,0.2339998,0.5945962,0.3935441,0.6939177,NA
ENSG00000260412.1,3.565311,0.3001637,0.2386832,1.257582,0.208543,0.3706122
ENSG00000260413.1,0.4929136,0.2688641,0.3820295,0.7037784,0.4815708,0.6480524
ENSG00000260416.1,0.7198381,-0.7860316,0.3817187,-2.059191,0.03947596,0.1091992
ENSG00000260417.1,3.687129,-0.1634905,0.2130394,-0.7674191,0.4428324,0.6146464
ENSG00000260418.1,92.52553,-0.03034221,0.1231207,-0.2464429,0.8053394,0.887737
ENSG00000260420.2,2.75733,-0.96286,0.2759511,-3.489242,0.000484393,0.00340489
ENSG00000260422.1,0.5335759,-1.049352,0.3757891,-2.792395,0.005231938,0.02302744
ENSG00000260423.1,22.49965,0.5414638,0.1584353,3.417571,0.000631826,0.004227924
ENSG00000260425.1,18.47114,0.4349591,0.1261468,3.448039,0.000564673,0.003858647
ENSG00000260426.1,0.5195202,0.07621171,0.4764171,0.1599685,0.8729059,0.9298096
ENSG00000260427.1,0.03665174,-0.1293465,2.047516,-0.0631724,0.9496292,NA
ENSG00000260428.2,76.73412,0.7003469,0.1855198,3.775051,0.000159975,0.001388767
ENSG00000260430.1,22.32807,-0.2423874,0.1436766,-1.687034,0.09159673,0.2050127
ENSG00000260431.2,0.1015759,0.1394665,0.8721015,0.1599201,0.872944,NA
ENSG00000260433.1,0.5874772,0.2739768,0.3877581,0.7065663,0.4798361,0.6467226
ENSG00000260436.1,0.4666078,0.2048073,0.3293616,0.6218311,0.5340529,0.6912521
ENSG00000260438.1,0.5348429,-0.06276686,0.2781247,-0.2256788,0.8214512,0.8979441
ENSG00000260439.1,8.559704,0.3842259,0.1537417,2.499166,0.01244861,0.04534502
ENSG00000260440.2,1.530302,-0.3575995,0.3973884,-0.8998739,0.3681874,0.5450398
ENSG00000260441.4,2.408553,0.02870506,0.1660334,0.1728873,0.86274,0.9236338
ENSG00000260442.4,38.79865,0.001655782,0.1403454,0.01179791,0.9905869,0.9951529
ENSG00000260443.1,2.003862,-0.8153558,0.2273804,-3.585866,0.000335961,0.002529726
ENSG00000260445.1,0.434958,0.007866974,0.3848169,0.02044342,0.9836896,0.9917227
ENSG00000260447.1,1.690235,0.1633228,0.2054898,0.7947979,0.4267311,0.5999462
ENSG00000260448.4,15.55701,-0.36004,0.1159134,-3.106111,0.001895655,0.01031283
ENSG00000260451.1,0.1922526,-0.0753941,0.8339255,-0.09040868,0.9279625,NA
ENSG00000260452.1,1.300355,-0.4886245,0.2838644,-1.721331,0.08519083,0.1943433
ENSG00000260454.1,1.855047,-0.723708,0.2522829,-2.868637,0.004122441,0.01911741
ENSG00000260455.1,8.787957,0.07397174,0.1661604,0.4451829,0.6561876,0.7871588
ENSG00000260456.5,50.6122,-0.2682595,0.09408405,-2.851275,0.004354427,0.01997823
ENSG00000260457.2,0.0555934,-0.1918203,1.591757,-0.1205085,0.9040803,NA
ENSG00000260458.3,0.6726889,-0.1392064,0.5191103,-0.2681635,0.7885735,0.8773632
ENSG00000260459.2,54.33719,-1.167096,0.1831621,-6.37193,1.87E-10,1.63E-08
ENSG00000260460.1,0.5169959,0.6674606,0.3308014,2.017708,0.0436217,0.1177207
ENSG00000260461.1,240.1037,0.1667279,0.0733102,2.27428,0.02294918,0.0722069
ENSG00000260464.1,30.71168,-0.2530197,0.1003715,-2.520833,0.01170773,0.04321117
ENSG00000260466.1,0.7564263,0.1492326,0.3398803,0.4390741,0.6606079,0.790032
ENSG00000260467.1,0.5073481,-0.4870041,0.3775797,-1.289805,0.1971185,0.3563727
ENSG00000260468.1,13.29909,-0.009160365,0.1330617,-0.06884299,0.9451146,0.9699945
ENSG00000260469.2,4.925653,0.4314725,0.3632612,1.187775,0.2349222,0.4027768
ENSG00000260470.1,34.57297,0.03055394,0.1469363,0.20794,0.8352758,0.9067726
ENSG00000260471.1,0.6858867,-0.2378397,0.2587951,-0.9190268,0.3580815,0.5352743
ENSG00000260473.1,1.910187,0.690108,0.2400266,2.875132,0.004038586,0.01882357
ENSG00000260475.1,7.405111,0.3412194,0.1546422,2.206508,0.02734843,0.08260429
ENSG00000260476.1,0.2663553,-0.7520855,0.8216405,-0.9153462,0.3600099,NA
ENSG00000260477.5,0.09605612,-0.2107267,1.374896,-0.1532674,0.8781874,NA
ENSG00000260479.1,0.8246006,0.6798716,0.3970822,1.712168,0.08686562,0.1970921
ENSG00000260483.2,0.2214736,-0.2214451,0.4695365,-0.4716248,0.6371946,NA
ENSG00000260484.1,3.960231,-0.414604,0.2421016,-1.712521,0.08680072,0.19698
ENSG00000260487.1,11.12407,0.689545,0.2562357,2.691057,0.007122593,0.02929228
ENSG00000260488.1,1.200012,0.04919425,0.3167383,0.1553151,0.8765729,0.9319724
ENSG00000260490.2,11.09076,-0.06815455,0.09041838,-0.7537688,0.4509881,0.6218301
ENSG00000260492.2,0.4653256,-0.03780518,0.4542892,-0.08321832,0.9336779,0.9639464
ENSG00000260493.1,9.1156,-0.3673262,0.1610567,-2.280726,0.02256464,0.07130179
ENSG00000260494.1,3.17015,-0.4197156,0.1854982,-2.26264,0.02365787,0.07391804
ENSG00000260495.1,22.70868,0.1188548,0.1292214,0.9197765,0.3576895,0.5348685
ENSG00000260496.3,4.482954,0.6443069,0.2402443,2.681882,0.00732092,0.02995006
ENSG00000260498.4,0.8084861,-1.625461,0.3695762,-4.398176,1.09E-05,0.000152533
ENSG00000260500.1,7.131625,0.3438453,0.1690984,2.033404,0.0420117,0.1144446
ENSG00000260504.1,0.04307527,-0.06358285,2.020651,-0.03146652,0.9748975,NA
ENSG00000260505.1,0.07343581,0.1583729,1.127542,0.1404586,0.8882976,NA
ENSG00000260507.1,0.1882145,0.1689455,0.6179389,0.2734016,0.7845445,NA
ENSG00000260509.2,3.774822,-0.08728855,0.1755109,-0.4973396,0.6189496,0.7586308
ENSG00000260510.1,1.842234,0.4847205,0.2174367,2.229249,0.02579735,0.07897015
ENSG00000260511.1,0.3817282,0.08751892,0.5129506,0.1706186,0.8645237,NA
ENSG00000260514.1,0.09150927,0.07288066,0.8708151,0.08369246,0.933301,NA
ENSG00000260515.1,0.8158366,-0.09448584,0.3461386,-0.2729711,0.7848754,0.8747256
ENSG00000260516.2,0.04949214,0.003003559,1.848632,0.001624747,0.9987036,NA
ENSG00000260517.2,68.8219,0.07866105,0.1145023,0.686982,0.4920941,0.6564463
ENSG00000260518.1,1.567103,-0.2075264,0.2797145,-0.7419223,0.4581344,0.6279598
ENSG00000260519.1,0.6559133,-0.383115,0.3379195,-1.133746,0.2569009,0.4289048
ENSG00000260520.1,0.5491984,-0.2813179,0.4573091,-0.615159,0.5384497,0.6950992
ENSG00000260521.2,15.19628,0.6076316,0.1369316,4.437481,9.10E-06,0.000131122
ENSG00000260524.1,0.6972929,-0.5196461,0.33064,-1.571637,0.1160348,0.243342
ENSG00000260525.1,0.1882906,0.1730772,0.668108,0.2590557,0.7955923,NA
ENSG00000260526.1,81.65464,-0.1082211,0.08738862,-1.238389,0.215572,0.3794736
ENSG00000260528.3,24.14717,-0.4082657,0.14989,-2.723769,0.006454168,0.02714455
ENSG00000260530.1,0.2109936,-0.3349737,0.8208884,-0.4080624,0.6832279,NA
ENSG00000260532.1,0.9549151,0.02538842,0.5394687,0.0470619,0.9624639,0.9797678
ENSG00000260536.1,4.193076,0.05464036,0.1392241,0.3924633,0.6947159,0.814742
ENSG00000260537.1,0.06334394,-0.1055047,1.314684,-0.08025098,0.9360376,NA
ENSG00000260540.2,0.05816322,-0.1679821,1.995916,-0.08416294,0.9329269,NA
ENSG00000260541.1,8.716164,0.1894523,0.1214775,1.559567,0.1188623,0.2476266
ENSG00000260542.1,0.1174863,-0.1863687,0.8092517,-0.2302975,0.8178606,NA
ENSG00000260545.1,2.203674,0.04754187,0.1921238,0.2474543,0.8045566,0.8872251
ENSG00000260548.1,0.3695978,-1.644021,0.9180043,-1.790864,0.07331511,NA
ENSG00000260549.1,97.23117,-0.4740633,0.1716298,-2.762127,0.00574262,0.02481239
ENSG00000260550.2,0.09558337,-0.1663353,0.943343,-0.1763254,0.8600383,NA
ENSG00000260551.1,0.1830496,0.2333322,1.175532,0.1984907,0.8426612,NA
ENSG00000260552.1,62.16014,-0.5536263,0.1240033,-4.464609,8.02E-06,0.000118357
ENSG00000260555.1,6.803833,0.3377695,0.1512439,2.233278,0.02553064,0.07835128
ENSG00000260558.1,1.683171,0.3099976,0.2626033,1.180479,0.2378099,0.4064952
ENSG00000260563.3,205.7633,0.528912,0.0894858,5.910569,3.41E-09,1.86E-07
ENSG00000260564.1,0.04896268,-0.04138597,1.597351,-0.02590913,0.9793298,NA
ENSG00000260565.5,775.2716,0.08859534,0.1131849,0.7827487,0.4337747,0.606321
ENSG00000260568.1,0.06649118,0.04657371,1.386073,0.0336012,0.9731952,NA
ENSG00000260569.2,0.1828745,0.1894173,0.6720553,0.2818478,0.7780602,NA
ENSG00000260570.1,0.05348857,0.04657335,1.491454,0.0312268,0.9750887,NA
ENSG00000260571.1,4.938963,0.06659085,0.1342313,0.4960905,0.6198306,0.7593935
ENSG00000260572.1,39.36764,0.09142469,0.100842,0.9066134,0.3646113,0.541707
ENSG00000260576.1,0.8901859,-0.4511811,0.3185761,-1.416243,0.1567044,0.3026562
ENSG00000260577.2,26.99928,-0.2205857,0.1646896,-1.339402,0.1804397,0.3347272
ENSG00000260578.1,20.03846,0.2878711,0.139501,2.063578,0.03905777,0.1084654
ENSG00000260581.1,6.378194,-0.6050087,0.219575,-2.755362,0.005862723,0.02518627
ENSG00000260582.1,0.327402,0.206828,0.6397045,0.323318,0.7464544,NA
ENSG00000260583.1,10.49642,-0.0333075,0.1466446,-0.2271307,0.8203221,0.8973816
ENSG00000260584.1,0.09651278,-0.4715876,1.312053,-0.3594273,0.7192754,NA
ENSG00000260585.1,1.160049,-0.9165243,0.4065959,-2.25414,0.02418733,0.07515102
ENSG00000260586.1,6.374188,-0.9872797,0.2692127,-3.667285,0.00024514,0.001955704
ENSG00000260588.1,61.87353,-0.2250646,0.1268375,-1.774433,0.07599156,0.1786707
ENSG00000260589.1,23.02744,-0.04508435,0.1224144,-0.3682928,0.7126549,0.826951
ENSG00000260592.1,12.32734,0.5822048,0.1969942,2.955442,0.003122215,0.01536569
ENSG00000260593.1,9.230171,0.3785497,0.1629244,2.323469,0.02015398,0.06552058
ENSG00000260594.1,0.5051879,0.00502676,0.583684,0.008612126,0.9931286,0.9962632
ENSG00000260595.1,0.1366417,0.07844882,0.8813686,0.08900796,0.9290756,NA
ENSG00000260596.4,0.0649976,0.02602194,1.576849,0.01650249,0.9868335,NA
ENSG00000260597.1,78.69954,0.01110365,0.1823166,0.06090311,0.9514364,0.9736998
ENSG00000260599.1,1.48047,-0.4974052,0.2934165,-1.695219,0.0900339,0.2023506
ENSG00000260600.1,0.1299329,0.01206475,0.7369915,0.01637027,0.986939,NA
ENSG00000260601.1,1.063018,0.001307512,0.3197764,0.004088831,0.9967376,0.9982294
ENSG00000260602.2,1.547935,0.03611467,0.2284762,0.1580675,0.8744036,0.9306043
ENSG00000260603.1,0.08975446,-0.01425629,0.8090074,-0.01762195,0.9859404,NA
ENSG00000260604.2,18.61566,-0.6404174,0.1678655,-3.815063,0.000136148,0.001217655
ENSG00000260608.1,6.355606,-0.2143096,0.1454669,-1.473253,0.1406827,0.2801304
ENSG00000260610.1,0.04270763,-0.02001541,2.214476,-0.009038444,0.9927885,NA
ENSG00000260611.1,0.195481,-0.5174307,0.8704512,-0.5944397,0.5522181,NA
ENSG00000260612.1,1.036225,0.1394748,0.235605,0.5919856,0.5538602,0.7073194
ENSG00000260613.1,3.714039,0.7370766,0.1813728,4.063877,4.83E-05,0.000522653
ENSG00000260614.1,3.577145,-0.2592519,0.3006051,-0.8624334,0.3884491,0.5641717
ENSG00000260615.1,13.14425,-0.21648,0.1167112,-1.854834,0.06361988,0.1562472
ENSG00000260616.5,0.7860985,0.01486616,0.3337008,0.04454938,0.9644665,0.981013
ENSG00000260617.1,0.3156106,-0.03494208,0.4056897,-0.08613007,0.931363,NA
ENSG00000260618.1,99.65046,0.03496528,0.1575477,0.2219345,0.8243649,0.8996845
ENSG00000260619.1,7.120664,0.06506083,0.1330137,0.4891288,0.6247505,0.7632948
ENSG00000260621.1,0.9478801,-1.023622,0.3401677,-3.009169,0.002619632,0.01338359
ENSG00000260625.2,19.43696,0.1854738,0.1283942,1.444566,0.14858,0.2913643
ENSG00000260626.1,0.05694401,0.04739598,1.323799,0.03580299,0.9714394,NA
ENSG00000260628.4,6.424801,-0.00229577,0.1530351,-0.01500159,0.9880309,0.9940443
ENSG00000260629.1,0.074437,-0.1055067,1.9394,-0.05440171,0.9566151,NA
ENSG00000260630.5,97.39808,0.02122395,0.07776384,0.2729283,0.7849083,0.8747256
ENSG00000260631.1,0.0824615,0.02684553,1.067364,0.02515124,0.9799343,NA
ENSG00000260633.1,11.81857,0.3434193,0.1468644,2.338344,0.01936943,0.06364893
ENSG00000260634.1,0.6981404,-0.403015,0.3124355,-1.289914,0.1970804,0.3563727
ENSG00000260635.1,6.801076,-0.06969039,0.1439293,-0.4841988,0.6282448,0.7657653
ENSG00000260636.1,0.8435615,-0.4411347,0.355296,-1.241598,0.2143851,0.3780154
ENSG00000260640.1,0.3138582,-0.6165978,0.7597006,-0.8116326,0.4170025,NA
ENSG00000260641.1,57.67397,0.4467072,0.2422644,1.843883,0.06520016,0.1591462
ENSG00000260643.1,23.35631,-0.005395145,0.09338635,-0.05777231,0.95393,0.9748197
ENSG00000260644.5,2.580436,0.2643912,0.2591641,1.020169,0.3076483,0.4845458
ENSG00000260645.1,35.51523,0.4612177,0.129739,3.554967,0.000378027,0.00278835
ENSG00000260646.1,10.86888,0.1911469,0.161852,1.180998,0.2376035,0.4062493
ENSG00000260647.1,19.77505,0.1997081,0.1059228,1.885412,0.05937426,0.1485072
ENSG00000260648.3,0.6969911,0.1502667,0.3540512,0.4244209,0.6712589,0.7983898
ENSG00000260650.1,1.723721,-0.01961854,0.1915767,-0.1024057,0.9184347,0.9561488
ENSG00000260651.1,1.78941,0.5509015,0.1873723,2.940145,0.003280591,0.01595194
ENSG00000260653.4,20.7413,1.00611,0.2359242,4.264545,2.00E-05,0.000252978
ENSG00000260657.2,4.834367,0.5116641,0.1968655,2.599055,0.009348082,0.0363839
ENSG00000260658.4,1.85834,-0.2846467,0.3213803,-0.8857006,0.3757789,0.5523173
ENSG00000260660.1,1.964716,-0.159237,0.2496237,-0.6379081,0.5235335,0.6828743
ENSG00000260661.1,3.100969,0.01938417,0.2560315,0.07571011,0.9396497,0.9672705
ENSG00000260664.2,1.044067,-0.03392509,0.3788312,-0.08955198,0.9286432,0.9612716
ENSG00000260668.1,8.102257,0.1298307,0.1192366,1.08885,0.2762202,0.4502218
ENSG00000260669.2,66.77942,0.1695066,0.07163199,2.366354,0.01796427,0.06015345
ENSG00000260670.1,0.106903,0.02766623,1.534524,0.01802919,0.9856156,NA
ENSG00000260671.2,4.504693,-0.2693519,0.2541691,-1.059735,0.2892652,0.4650126
ENSG00000260672.1,4.486174,0.6824382,0.1723343,3.959968,7.50E-05,0.000750792
ENSG00000260673.1,0.3505436,-0.04078182,0.5035025,-0.08099626,0.9354449,NA
ENSG00000260675.1,0.1495299,-0.2099204,1.054298,-0.1991092,0.8421773,NA
ENSG00000260676.4,0.4412146,0.2362476,0.6527245,0.3619408,0.7173963,0.8300513
ENSG00000260677.1,0.6652363,0.03352843,0.3793519,0.08838346,0.9295719,0.9616408
ENSG00000260678.1,1.901587,0.06739618,0.2552762,0.2640128,0.7917701,0.8790872
ENSG00000260679.1,5.261214,1.123199,0.1844856,6.088276,1.14E-09,7.57E-08
ENSG00000260680.1,0.03389816,-0.08577756,1.89607,-0.04523966,0.9639163,NA
ENSG00000260681.1,2.871776,0.06618862,0.2642483,0.2504789,0.802217,0.8857937
ENSG00000260683.1,0.04908171,-0.04221046,2.181815,-0.01934648,0.9845647,NA
ENSG00000260685.1,2.47922,-0.5004443,0.2326647,-2.150924,0.03148217,0.09188168
ENSG00000260686.1,121.2021,0.1200116,0.1139122,1.053545,0.2920914,0.4679232
ENSG00000260688.1,0.04044422,-0.04138604,1.618068,-0.02557744,0.9795944,NA
ENSG00000260689.2,3.207587,-0.2038777,0.1560824,-1.306218,0.1914783,0.3492427
ENSG00000260690.1,0.4225771,-0.4749337,0.3354035,-1.416007,0.1567735,0.3027297
ENSG00000260691.4,1.884116,0.240921,0.2629812,0.9161149,0.3596066,0.5369325
ENSG00000260693.1,2.387902,0.2216506,0.2005667,1.105122,0.2691069,0.442485
ENSG00000260694.1,0.1566416,-0.1393052,1.037556,-0.1342628,0.8931948,NA
ENSG00000260695.1,4.707818,-0.08613749,0.2258436,-0.3814033,0.702904,0.8206156
ENSG00000260698.1,20.64306,0.2725834,0.1035984,2.631155,0.008509514,0.03377143
ENSG00000260701.1,2.649726,1.714581,0.4746573,3.61225,0.000303552,0.002325643
ENSG00000260702.2,0.5251243,-0.8252013,0.5980821,-1.379746,0.1676649,0.3181151
ENSG00000260704.1,3.276122,-0.3408098,0.2852524,-1.194766,0.2321786,0.3995479
ENSG00000260706.4,0.282105,0.06761987,0.5192213,0.1302332,0.8963819,NA
ENSG00000260708.1,135.5457,-0.1341776,0.1171783,-1.145072,0.2521793,0.4236441
ENSG00000260710.1,94.11911,-0.5967252,0.2150785,-2.774453,0.005529466,0.02408884
ENSG00000260711.2,794.435,0.3881498,0.1285611,3.019186,0.002534549,0.0130291
ENSG00000260714.1,2.14099,-0.3247274,0.2071544,-1.567562,0.1169834,0.2446966
ENSG00000260715.1,0.05835002,-0.06358264,1.972258,-0.03223849,0.9742819,NA
ENSG00000260719.1,10.31216,0.2251475,0.2172111,1.036538,0.2999512,0.4763643
ENSG00000260721.1,0.6700978,0.094059,0.3437145,0.2736545,0.7843502,0.874413
ENSG00000260722.1,0.5050847,-0.5351366,0.3198584,-1.673042,0.09431895,0.2096502
ENSG00000260723.1,0.7519262,0.54056,0.395323,1.367388,0.1715037,0.3230195
ENSG00000260725.1,0.5023733,-0.01825284,0.4598083,-0.03969663,0.968335,0.9831225
ENSG00000260726.2,0.08769087,0.005472052,1.171714,0.004670125,0.9962738,NA
ENSG00000260727.1,5.848968,-0.3697444,0.2091772,-1.767613,0.07712556,0.1804608
ENSG00000260729.1,11.83286,0.4806545,0.156745,3.066474,0.002166,0.01146851
ENSG00000260731.1,2.858533,0.1948566,0.2364134,0.8242196,0.4098148,0.5845806
ENSG00000260733.1,0.9768355,-0.2429309,0.3785476,-0.6417446,0.521039,0.6809271
ENSG00000260734.3,0.5500571,-1.631289,0.6251448,-2.609457,0.009068593,0.03553832
ENSG00000260735.1,7.652166,0.05869842,0.1261167,0.4654295,0.6416239,0.7757711
ENSG00000260737.4,1.190645,0.5911286,0.2878088,2.053894,0.03998598,0.1102738
ENSG00000260738.1,0.0436612,-0.1071497,1.608391,-0.06661917,0.9468849,NA
ENSG00000260740.2,6.244935,0.9079492,0.2088641,4.347082,1.38E-05,0.000185207
ENSG00000260741.1,0.4329131,0.199663,0.5612844,0.3557251,0.7220464,0.8332389
ENSG00000260742.1,51.08803,-0.09556073,0.1941454,-0.4922123,0.6225693,0.7614908
ENSG00000260743.1,9.666901,-0.4592204,0.1242682,-3.695399,0.000219542,0.001789174
ENSG00000260744.1,1.068185,-0.6399168,0.2484228,-2.575918,0.009997427,0.03829353
ENSG00000260746.1,0.720959,-1.289424,0.437139,-2.949689,0.003180938,0.01558001
ENSG00000260747.1,4.050036,-0.1431466,0.1448157,-0.9884746,0.3229203,0.5004873
ENSG00000260750.4,5.983965,-0.2481793,0.1406231,-1.764855,0.07758816,0.1812605
ENSG00000260751.2,45.47257,0.289244,0.1047878,2.760283,0.005775128,0.024918
ENSG00000260756.1,0.2470153,-0.1078081,0.4505428,-0.239285,0.8108846,NA
ENSG00000260757.1,3.446388,-0.02527397,0.2241812,-0.1127391,0.9102374,0.9513366
ENSG00000260759.1,0.06158766,-0.08330989,1.482721,-0.05618719,0.9551927,NA
ENSG00000260760.1,0.0869219,0.04739584,1.368149,0.0346423,0.972365,NA
ENSG00000260761.1,1.037786,-0.6545023,0.549475,-1.191141,0.2335981,0.401265
ENSG00000260762.1,1.981056,-0.1140378,0.293431,-0.3886358,0.6975456,0.8168106
ENSG00000260763.1,0.8586923,0.5473514,0.4738008,1.155235,0.2479941,0.4184343
ENSG00000260764.1,0.3941905,0.1333521,0.7978351,0.1671425,0.8672579,0.9264693
ENSG00000260765.2,0.2319871,-0.1335301,0.8438085,-0.1582469,0.8742623,NA
ENSG00000260766.1,513.0709,0.1094778,0.07033226,1.556581,0.1195701,0.2486894
ENSG00000260769.1,0.768099,0.1085327,0.4261347,0.254691,0.7989618,0.8836274
ENSG00000260771.1,1.304598,0.005335803,0.2678903,0.01991786,0.9841089,0.9919558
ENSG00000260773.1,14.5677,0.2382077,0.1172945,2.030851,0.04227013,0.114996
ENSG00000260774.1,41.48413,-0.01589702,0.1158915,-0.1371715,0.8908952,0.9403064
ENSG00000260776.4,5.386634,0.1056445,0.2556026,0.4133156,0.6793754,0.8038273
ENSG00000260777.1,4.617514,0.2930746,0.2412582,1.214775,0.2244517,0.3899666
ENSG00000260778.3,68.95586,0.356007,0.118294,3.00951,0.002616695,0.01337384
ENSG00000260779.1,0.7165512,0.2533434,0.3594293,0.7048488,0.4809043,0.6475576
ENSG00000260781.1,0.2141489,0.1914894,0.5075537,0.377279,0.7059663,NA
ENSG00000260782.1,2.450891,-1.526065,0.2883641,-5.292147,1.21E-07,3.65E-06
ENSG00000260784.1,1.045599,0.5278423,0.2497951,2.113101,0.03459211,0.09884464
ENSG00000260785.1,0.1286364,-0.1419867,0.9417769,-0.1507647,0.8801614,NA
ENSG00000260786.1,0.08064823,0.09343159,0.9827451,0.09507205,0.9242576,NA
ENSG00000260788.4,4.782959,-0.7944684,0.2990806,-2.656369,0.007898716,0.031797
ENSG00000260790.1,4.050268,0.2134383,0.1717656,1.242614,0.21401,0.3775588
ENSG00000260792.1,15.33028,0.72321,0.2189693,3.302791,0.000957277,0.00592594
ENSG00000260793.2,205.6378,0.5107652,0.1249277,4.088486,4.34E-05,0.000480673
ENSG00000260796.1,6.851662,0.03052733,0.1695446,0.1800548,0.8571095,0.9202322
ENSG00000260797.1,0.1079322,0.2282816,1.921202,0.1188223,0.9054161,NA
ENSG00000260798.1,1.359739,0.4942678,0.23416,2.110812,0.03478849,0.09927354
ENSG00000260799.1,0.6216867,0.2187734,0.3027887,0.7225284,0.4699697,0.6381406
ENSG00000260802.1,3.974082,0.358712,0.2381728,1.506099,0.1320417,0.2674281
ENSG00000260803.1,5.281669,0.02720937,0.1770746,0.1536605,0.8778774,0.9328763
ENSG00000260804.3,491.937,0.08483622,0.09206353,0.9214964,0.3567913,0.5339551
